LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_PAYMENT_NEXT_MONTH,util_max,payment_profile,bust_out_score,alert_type_1,alert_score_1,rule_1_triggered,alert_type_2,alert_score_2,rule_2_triggered,alert_type_3,alert_score_3,rule_3_triggered,total_alerts
280000,2,2,1,48,0,0.2840571429,Always Duly,2,,,0,,,0,,,0,0
390000,2,2,2,35,0,0.108425641,Always Duly,0,,,0,,,0,,,0,0
100000,2,3,1,44,1,0.81665,Always Duly,0,,,0,,,0,,,0,0
200000,2,5,2,48,0,0.9927,Always Duly,1,,,0,,,0,,,0,0
110000,2,3,1,43,0,0.4488272727,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,45,0,1.00206,Always Duly,1,,,0,,,0,,,0,0
100000,2,2,1,41,0,1.11925,Always Duly,1,,,0,,,0,,,0,0
200000,2,3,0,31,0,0,Deteriorati,1,,,0,,,0,,,0,0
250000,2,1,1,34,0,0.627432,Volatile,1,,,0,,,0,,,0,0
20000,2,3,1,48,1,0.8279,Always Dela,1,,,0,,,0,,,0,0
260000,2,2,1,35,0,0.0385923077,Always Duly,0,,,0,,,0,,,0,0
20000,2,3,1,31,1,0.97415,Volatile,2,,,0,,,0,,,0,0
320000,2,2,1,44,0,0,Deteriorati,1,,,0,,,0,,,0,0
30000,2,1,1,37,0,0.3052,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,2,41,0,0.79718,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,2,36,1,0.258125,Deteriorati,1,,,0,,,0,,,0,0
120000,2,2,1,40,1,0.5322583333,Always Dela,2,,,0,,,0,,,0,0
290000,2,2,1,49,0,0.1371344828,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,43,0,0.8292,Always Duly,0,,,0,,,0,,,0,0
30000,2,3,1,39,1,0.7942,Volatile,0,,,0,,,0,,,0,0
580000,2,2,2,33,0,0.0355672414,Always Duly,0,,,0,,,0,,,0,0
270000,2,1,1,41,0,0.0132,Always Duly,0,,,0,,,0,,,0,0
30000,2,3,1,42,0,0.0557333333,Volatile,1,,,0,,,0,,,0,0
160000,2,1,1,31,0,0.94605,Deteriorati,2,,,0,,,0,,,0,0
180000,2,2,2,31,0,0.0023111111,Always Duly,0,,,0,,,0,,,0,0
20000,2,2,1,34,1,0.16115,Volatile,0,,,0,,,0,,,0,0
210000,2,2,1,33,0,0.0392428571,Always Duly,2,,,0,,,0,,,0,0
200000,2,3,1,43,0,0.58624,Always Duly,0,,,0,,,0,,,0,0
130000,2,3,1,43,0,0.2866076923,Always Duly,0,,,0,,,0,,,0,0
30000,2,5,1,36,0,0.2946333333,Always Duly,0,,,0,,,0,,,0,0
130000,2,2,1,40,0,0.0908153846,Always Duly,0,,,0,,,0,,,0,0
180000,2,3,1,43,0,0.5490777778,Always Duly,0,,,0,,,0,,,0,0
110000,2,2,1,39,0,0.8464636364,Always Duly,0,,,0,,,0,,,0,0
20000,2,2,1,39,0,0.76495,Volatile,0,,,0,,,0,,,0,0
150000,2,2,2,35,0,0.6484533333,Always Duly,0,,,0,,,0,,,0,0
210000,2,3,2,37,0,0.027552381,Volatile,1,,,0,,,0,,,0,0
90000,2,2,2,42,0,1.0601444444,Always Duly,1,,,0,,,0,,,0,0
500000,2,2,1,42,0,0.253556,Always Duly,0,,,0,,,0,,,0,0
300000,2,2,1,37,0,0.07369,Always Duly,0,,,0,,,0,,,0,0
370000,2,3,1,33,0,0.0627027027,Always Duly,0,,,0,,,0,,,0,0
200000,2,2,2,35,0,0.568995,Volatile,0,,,0,,,0,,,0,0
500000,2,4,2,38,0,0.081252,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,2,41,1,0.90816,Always Duly,1,,,0,,,0,,,0,0
120000,2,2,1,36,0,0.8884083333,Always Duly,2,,,0,,,0,,,0,0
270000,2,2,1,38,0,0.2306037037,Always Duly,0,,,0,,,0,,,0,0
300000,2,1,1,43,0,0.1096833333,Always Duly,0,,,0,,,0,,,0,0
90000,2,2,1,37,0,0.2452555556,Volatile,1,,,0,,,0,,,0,0
120000,2,2,1,48,0,0.0104333333,Always Duly,0,,,0,,,0,,,0,0
90000,2,2,1,47,0,0.1333,Volatile,1,,,0,,,0,,,0,0
350000,2,1,2,41,0,0.34862,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,1,29,0,0.1159277778,Volatile,2,,,0,Structuring Alert,6,1,,,0,1
30000,2,3,0,30,0,0.9363,Volatile,1,,,0,,,0,,,0,0
240000,2,2,2,29,1,0.0109916667,Always Duly,2,,,0,,,0,,,0,0
80000,2,2,1,38,0,1.05465,Volatile,2,,,0,,,0,,,0,0
50000,2,2,1,37,1,1.0229,Volatile,1,,,0,,,0,,,0,0
370000,2,1,1,42,0,0.7865027027,Always Duly,0,,,0,,,0,,,0,0
150000,2,2,1,43,0,0.18682,Always Duly,0,,,0,,,0,,,0,0
410000,2,1,2,31,0,0.9779682927,Always Duly,1,,,0,,,0,,,0,0
230000,2,2,1,32,0,0.092026087,Always Duly,0,,,0,,,0,,,0,0
80000,2,3,2,32,0,0.64915,Always Duly,0,,,0,,,0,,,0,0
140000,2,1,2,32,0,0.2297357143,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,1,32,0,0.0999277778,Always Duly,0,,,0,,,0,,,0,0
240000,2,1,1,33,0,0.3993125,Always Duly,0,,,0,,,0,,,0,0
160000,2,2,2,30,0,-0.0002375,Always Duly,0,,,0,,,0,,,0,0
320000,2,1,2,31,0,0.25760625,Always Duly,2,,,0,,,0,,,0,0
80000,2,2,1,35,0,0.0259,Deteriorati,1,,,0,,,0,,,0,0
230000,2,2,1,36,0,0.0445391304,Volatile,0,,,0,,,0,,,0,0
230000,2,2,1,40,0,0.0249913043,Always Duly,0,,,0,,,0,,,0,0
20000,2,2,1,38,0,0.71255,Always Duly,0,,,0,,,0,,,0,0
220000,2,2,1,37,0,0.7204272727,Always Duly,0,,,0,,,0,,,0,0
180000,2,1,1,42,0,0.0071666667,Always Duly,0,,,0,,,0,,,0,0
260000,2,2,1,36,0,0.0939461538,Always Duly,0,,,0,,,0,,,0,0
360000,2,2,1,37,0,0.0484555556,Always Duly,0,,,0,,,0,,,0,0
210000,2,2,1,36,1,0.7998571429,Volatile,1,,,0,Structuring Alert,6,1,,,0,1
200000,2,1,2,32,0,0.008575,Always Duly,0,,,0,,,0,,,0,0
350000,2,1,2,35,0,0.03112,Always Duly,0,,,0,,,0,,,0,0
360000,2,1,1,35,0,0,Deteriorati,1,,,0,,,0,,,0,0
60000,2,2,2,27,0,0.7115833333,Volatile,0,,,0,,,0,,,0,0
190000,2,1,2,47,0,0.2079263158,Always Duly,0,,,0,,,0,,,0,0
180000,2,1,2,35,0,0.1356333333,Always Duly,0,,,0,,,0,,,0,0
230000,2,1,1,37,1,0.012973913,Always Duly,0,,,0,,,0,,,0,0
270000,2,1,1,45,1,0,Always Duly,0,,,0,,,0,,,0,0
220000,2,3,1,45,0,0.8404545455,Always Duly,0,,,0,,,0,,,0,0
80000,2,1,1,36,0,0.98475,Always Duly,1,,,0,,,0,,,0,0
90000,2,1,2,29,0,0.9461777778,Always Duly,1,,,0,,,0,,,0,0
500000,2,1,1,35,0,0.43061,Always Duly,0,,,0,,,0,,,0,0
210000,2,2,1,35,1,0.0242238095,Always Duly,0,,,0,,,0,,,0,0
110000,2,1,2,27,0,0.8145727273,Volatile,0,,,0,,,0,,,0,0
150000,2,1,2,31,0,0.0718533333,Always Duly,2,,,0,,,0,,,0,0
90000,2,1,2,33,0,0.0666666667,Always Duly,0,,,0,,,0,,,0,0
190000,2,2,1,34,0,0.5056789474,Volatile,0,,,0,Structuring Alert,4,1,,,0,1
180000,2,2,2,43,0,0.8451222222,Always Duly,2,,,0,,,0,,,0,0
240000,2,2,1,37,0,0.2192208333,Always Duly,0,,,0,,,0,,,0,0
200000,2,2,2,28,0,0.022855,Volatile,0,,,0,Structuring Alert,4,1,,,0,1
200000,2,3,1,49,0,0.070265,Volatile,1,,,0,,,0,,,0,0
160000,2,2,2,38,0,0.4375,Always Duly,0,,,0,,,0,,,0,0
240000,2,1,2,27,0,0.0292875,Volatile,3,,,0,Structuring Alert,3,1,,,0,1
80000,2,2,1,25,0,0.9679125,Always Duly,1,,,0,,,0,,,0,0
180000,2,2,1,39,1,0,Deteriorati,1,,,0,,,0,,,0,0
80000,2,2,2,26,0,0,Deteriorati,1,,,0,,,0,,,0,0
70000,2,2,2,26,0,1.0115,Always Duly,1,,,0,,,0,,,0,0
160000,2,2,1,38,0,0.83901875,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,30,0,0.74323,Always Duly,0,,,0,,,0,,,0,0
20000,2,1,2,34,0,0.83725,Always Duly,0,,,0,,,0,,,0,0
300000,2,2,1,35,0,0.5969033333,Always Duly,0,,,0,,,0,,,0,0
150000,2,1,1,42,0,0.7282266667,Volatile,0,,,0,,,0,,,0,0
30000,2,1,2,45,0,0.9856666667,Volatile,4,,,0,,,0,,,0,0
360000,2,2,2,37,1,0.0140083333,Always Duly,0,,,0,,,0,,,0,0
280000,2,1,1,39,0,0.3489071429,Always Duly,0,,,0,,,0,,,0,0
30000,2,3,2,23,0,1.0111666667,Volatile,2,,,0,,,0,,,0,0
50000,2,1,2,24,0,0.99174,Always Duly,1,,,0,,,0,,,0,0
160000,2,4,1,28,0,0.00511875,Always Duly,2,,,0,,,0,,,0,0
80000,2,1,2,28,0,0.5100625,Volatile,0,,,0,,,0,,,0,0
100000,2,1,2,29,0,0.98569,Volatile,1,,,0,,,0,,,0,0
60000,2,2,1,47,0,1.2667666667,Always Duly,1,,,0,,,0,,,0,0
420000,2,1,2,27,0,0.5255428571,Always Duly,0,,,0,,,0,,,0,0
140000,2,2,2,27,0,0.0077071429,Always Duly,0,,,0,,,0,,,0,0
270000,2,1,2,32,1,0.0630407407,Deteriorati,1,,,0,Structuring Alert,6,1,,,0,1
160000,2,1,1,35,1,0,Deteriorati,1,,,0,,,0,,,0,0
230000,2,1,2,31,0,0.1267826087,Always Duly,0,,,0,,,0,,,0,0
100000,2,1,3,47,0,0.43175,Always Duly,0,,,0,,,0,,,0,0
260000,2,1,2,36,0,0.0145807692,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,37,0,0.95938,Always Duly,3,,,0,,,0,,,0,0
380000,2,2,1,44,0,0.7115921053,Always Duly,0,,,0,,,0,,,0,0
130000,2,2,1,33,0,0.3197923077,Always Duly,0,,,0,,,0,,,0,0
70000,2,2,2,33,0,1.0282428571,Always Dela,2,,,0,,,0,,,0,0
270000,2,2,1,33,0,0.0534444444,Always Duly,2,,,0,,,0,,,0,0
30000,2,2,1,49,1,0.9307333333,Always Duly,1,,,0,,,0,,,0,0
290000,2,1,1,37,0,0.3363517241,Always Duly,2,,,0,,,0,,,0,0
50000,2,2,2,40,0,0.99932,Volatile,1,,,0,,,0,,,0,0
30000,2,2,1,40,1,1.0449333333,Volatile,2,,,0,,,0,,,0,0
210000,2,3,1,38,0,0.0186666667,Always Duly,0,,,0,,,0,,,0,0
220000,2,3,2,43,0,1.0137363636,Always Duly,1,,,0,,,0,,,0,0
340000,2,2,1,32,0,0.1949794118,Always Duly,0,,,0,,,0,,,0,0
500000,2,1,1,41,0,0.025266,Always Duly,0,,,0,,,0,,,0,0
30000,2,2,1,31,0,0.8366333333,Volatile,1,,,0,,,0,,,0,0
180000,2,2,1,32,1,0.1040666667,Deteriorati,1,,,0,Structuring Alert,5,1,,,0,1
60000,2,2,2,24,0,0.9408166667,Always Duly,1,,,0,,,0,,,0,0
100000,2,1,2,32,0,1.04346,Always Duly,3,,,0,,,0,,,0,0
270000,2,2,1,33,1,0.1798,Volatile,0,,,0,,,0,,,0,0
200000,2,2,1,47,0,0.33,Always Duly,0,,,0,,,0,,,0,0
240000,2,2,1,38,0,0.9788666667,Always Duly,1,,,0,,,0,,,0,0
110000,2,2,1,40,0,1.0014181818,Always Duly,1,,,0,,,0,,,0,0
360000,2,1,2,32,0,0.4645333333,Always Duly,0,,,0,,,0,,,0,0
50000,2,3,2,35,0,1.09462,Always Duly,1,,,0,,,0,,,0,0
60000,2,2,1,39,0,0.8435833333,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,38,0,0.1819,Volatile,0,,,0,,,0,,,0,0
120000,2,1,2,28,0,0.0297,Always Duly,2,,,0,,,0,,,0,0
140000,2,2,1,48,0,0.9249642857,Always Duly,1,,,0,,,0,,,0,0
100000,2,2,1,46,0,0.99801,Volatile,2,,,0,,,0,,,0,0
280000,2,3,1,46,1,1.8089821429,Deteriorati,2,,,0,,,0,Sleeper Alert,1.8089821429,1,1
180000,2,1,1,28,0,0.9821833333,Always Duly,1,,,0,,,0,,,0,0
180000,2,1,2,28,0,0,Deteriorati,1,,,0,,,0,,,0,0
150000,2,2,1,37,0,0.7360333333,Deteriorati,1,,,0,,,0,,,0,0
180000,2,1,2,42,1,0.8285166667,Always Dela,1,,,0,Structuring Alert,3,1,,,0,1
180000,2,1,2,35,0,0.1646388889,Always Duly,2,,,0,,,0,,,0,0
30000,2,2,1,41,0,0.9779,Always Duly,1,,,0,,,0,,,0,0
380000,2,2,1,48,0,0.1684236842,Always Duly,0,,,0,,,0,,,0,0
130000,2,3,2,36,0,0.0133692308,Always Duly,0,,,0,,,0,,,0,0
170000,2,1,2,28,0,0.0249647059,Always Duly,0,,,0,,,0,,,0,0
220000,2,1,1,43,1,0.104,Volatile,0,,,0,,,0,,,0,0
150000,2,1,1,49,0,0.1130733333,Volatile,1,,,0,,,0,,,0,0
180000,2,5,2,34,0,0.0008277778,Deteriorati,1,,,0,,,0,,,0,0
180000,2,1,2,46,1,0,Always Duly,0,,,0,,,0,,,0,0
360000,2,1,2,27,0,0,Deteriorati,1,,,0,,,0,,,0,0
150000,2,1,1,30,0,0.71866,Always Duly,2,,,0,,,0,,,0,0
170000,2,5,1,39,0,0.0921588235,Always Duly,2,,,0,,,0,,,0,0
50000,2,1,2,44,0,0.36506,Always Duly,0,,,0,,,0,,,0,0
300000,2,1,2,39,0,0.3326733333,Volatile,0,,,0,,,0,,,0,0
450000,2,1,2,40,0,0.0017755556,Always Duly,0,,,0,,,0,,,0,0
210000,2,2,1,29,0,0.692852381,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,1,30,0,0.1913,Volatile,1,,,0,,,0,,,0,0
240000,2,2,1,32,0,0,Always Duly,0,,,0,,,0,,,0,0
110000,2,2,2,32,0,0.6841909091,Always Duly,0,,,0,,,0,,,0,0
400000,2,3,1,40,0,0.088095,Always Duly,0,,,0,,,0,,,0,0
90000,2,2,1,49,1,0.0776666667,Volatile,1,,,0,,,0,,,0,0
210000,2,1,2,29,0,0.9768714286,Always Duly,1,,,0,,,0,,,0,0
260000,2,1,2,31,0,0.2856384615,Always Duly,0,,,0,,,0,,,0,0
170000,2,1,2,27,0,0.7306352941,Always Duly,0,,,0,,,0,,,0,0
210000,2,2,2,30,0,0.0817666667,Volatile,1,,,0,Structuring Alert,4,1,,,0,1
200000,2,1,1,38,0,0,Deteriorati,1,,,0,,,0,,,0,0
560000,2,1,1,45,0,0.2704017857,Always Duly,0,,,0,,,0,,,0,0
540000,2,1,2,34,0,0.0033037037,Always Duly,0,,,0,,,0,,,0,0
100000,2,2,1,29,0,0.005,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,1,26,1,1.026875,Always Duly,1,,,0,,,0,,,0,0
30000,2,2,1,35,1,0.8140666667,Deteriorati,1,,,0,,,0,,,0,0
80000,2,2,1,28,1,0.980125,Always Duly,1,,,0,,,0,,,0,0
50000,2,1,2,28,1,0.46246,Deteriorati,1,,,0,,,0,,,0,0
120000,2,1,2,26,0,0.4744416667,Always Duly,0,,,0,,,0,,,0,0
240000,2,2,1,32,0,0.1145833333,Always Duly,0,,,0,,,0,,,0,0
260000,2,2,1,33,0,0.0533076923,Always Duly,0,,,0,,,0,,,0,0
280000,2,2,2,33,0,0.2541928571,Always Duly,0,,,0,,,0,,,0,0
30000,2,2,1,35,1,1.0651666667,Always Duly,1,,,0,,,0,,,0,0
150000,2,3,2,38,0,0.07454,Volatile,1,,,0,,,0,,,0,0
350000,2,2,1,36,1,0.1506714286,Always Duly,0,,,0,,,0,,,0,0
100000,2,2,2,34,0,0.01919,Always Duly,0,,,0,,,0,,,0,0
320000,2,1,1,46,0,0.179978125,Always Duly,2,,,0,,,0,,,0,0
380000,2,2,1,41,1,1.0940394737,Deteriorati,3,Bust-Out Alert,3,1,,,0,,,0,1
40000,2,2,2,43,0,0.264575,Always Dela,2,,,0,,,0,,,0,0
100000,2,3,1,43,0,0.06633,Always Duly,0,,,0,,,0,,,0,0
270000,2,1,2,30,0,0.3018074074,Always Duly,0,,,0,,,0,,,0,0
30000,2,3,1,44,1,1.0048666667,Deteriorati,2,,,0,,,0,,,0,0
50000,2,2,2,40,0,0.39738,Always Duly,0,,,0,,,0,,,0,0
180000,2,1,2,30,0,0.3834777778,Always Duly,0,,,0,,,0,,,0,0
150000,2,1,2,31,0,0.0373066667,Always Duly,2,,,0,,,0,,,0,0
360000,2,1,1,32,0,0.0566555556,Always Duly,0,,,0,,,0,,,0,0
170000,2,1,1,38,0,0.0347647059,Always Duly,0,,,0,,,0,,,0,0
140000,2,2,2,37,0,0.6981357143,Always Duly,0,,,0,,,0,,,0,0
90000,2,2,1,41,0,0.3172444444,Always Duly,0,,,0,,,0,,,0,0
20000,2,3,2,46,0,0.49245,Always Duly,0,,,0,,,0,,,0,0
160000,2,3,1,28,0,0.854575,Deteriorati,1,,,0,Structuring Alert,5,1,,,0,1
30000,2,2,2,36,0,0.9585333333,Always Duly,1,,,0,,,0,,,0,0
300000,2,2,1,38,1,0.0033333333,Volatile,1,,,0,,,0,,,0,0
80000,2,2,2,24,1,1.01535,Deteriorati,2,,,0,,,0,,,0,0
360000,2,1,2,32,1,0.0606416667,Always Duly,0,,,0,,,0,,,0,0
460000,2,1,2,41,0,0.0680282609,Always Duly,0,,,0,,,0,,,0,0
30000,2,3,2,46,0,0.661,Volatile,1,,,0,,,0,,,0,0
80000,2,2,1,37,1,0.025,Always Duly,0,,,0,,,0,,,0,0
140000,2,5,2,25,0,0.6534642857,Always Duly,0,,,0,,,0,,,0,0
280000,2,2,1,43,0,0.0246892857,Deteriorati,1,,,0,,,0,,,0,0
300000,2,2,1,28,0,0.1021033333,Always Duly,2,,,0,,,0,,,0,0
30000,2,2,1,29,1,0.7210333333,Volatile,1,,,0,,,0,,,0,0
500000,2,1,1,37,0,0.416136,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,1,42,0,1.6591777778,Volatile,1,,,0,,,0,,,0,0
160000,2,3,1,37,0,0.1221,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,1,40,0,0.012395,Always Duly,0,,,0,,,0,,,0,0
130000,2,2,1,37,0,1.0318923077,Always Duly,1,,,0,,,0,,,0,0
230000,2,3,2,30,0,0.1385565217,Always Duly,0,,,0,,,0,,,0,0
230000,2,1,2,34,1,0.0263434783,Always Duly,0,,,0,,,0,,,0,0
60000,2,3,1,48,1,0.0052666667,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,1,47,0,0.177575,Volatile,0,,,0,,,0,,,0,0
240000,2,2,1,47,0,0.1161833333,Always Duly,0,,,0,,,0,,,0,0
240000,2,2,2,30,0,0.2667208333,Always Duly,0,,,0,,,0,,,0,0
220000,2,3,1,33,0,0.0048272727,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,44,1,0.22714,Always Duly,2,,,0,,,0,,,0,0
50000,2,3,1,42,0,1.01812,Always Duly,1,,,0,,,0,,,0,0
50000,2,2,1,38,0,0.01852,Always Duly,0,,,0,,,0,,,0,0
90000,2,2,1,39,1,0.1309555556,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,2,46,0,1.0089625,Volatile,1,,,0,,,0,,,0,0
190000,2,3,1,43,0,0.5770473684,Always Duly,0,,,0,,,0,,,0,0
210000,2,1,1,31,0,0.7639857143,Always Duly,0,,,0,,,0,,,0,0
370000,2,2,1,45,0,0.3815324324,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,1,45,1,0.7313125,Always Dela,1,,,0,,,0,,,0,0
220000,2,2,1,32,0,0.1324772727,Always Duly,0,,,0,,,0,,,0,0
230000,2,2,1,44,0,0.0139434783,Always Duly,0,,,0,,,0,,,0,0
200000,2,2,1,39,0,0.11979,Always Duly,0,,,0,,,0,,,0,0
400000,2,1,2,31,0,0.4123975,Always Duly,2,,,0,,,0,,,0,0
80000,2,2,2,44,0,0.2846375,Always Duly,0,,,0,,,0,,,0,0
360000,2,2,1,36,0,0.1341861111,Always Duly,0,,,0,,,0,,,0,0
310000,2,1,2,35,1,0.9938870968,Always Duly,1,,,0,,,0,,,0,0
150000,2,1,2,29,0,0.6493466667,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,2,30,0,1.132025,Always Duly,1,,,0,,,0,,,0,0
40000,2,2,1,30,1,0.4123,Always Dela,1,,,0,,,0,,,0,0
320000,2,1,2,30,0,0.026946875,Always Duly,0,,,0,,,0,,,0,0
170000,2,2,2,38,0,0.9007235294,Always Duly,1,,,0,,,0,,,0,0
80000,2,2,2,36,0,0.6968875,Always Duly,0,,,0,,,0,,,0,0
420000,2,1,1,33,0,0.051452381,Volatile,1,,,0,,,0,,,0,0
170000,2,2,1,45,0,0.9996705882,Always Duly,1,,,0,,,0,,,0,0
230000,2,1,1,40,0,0.0064652174,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,1,35,0,0.101875,Always Duly,2,,,0,,,0,,,0,0
430000,2,2,1,42,1,0.7174953488,Always Dela,1,,,0,Structuring Alert,5,1,,,0,1
100000,2,2,1,32,0,0.46121,Volatile,0,,,0,,,0,,,0,0
210000,2,1,2,32,0,0.089652381,Deteriorati,1,,,0,,,0,,,0,0
50000,2,1,1,40,0,0.0294,Always Duly,0,,,0,,,0,,,0,0
290000,2,1,2,36,0,0.199037931,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,32,0,0.0141,Always Duly,0,,,0,,,0,,,0,0
170000,2,1,2,37,0,0.0433235294,Always Duly,2,,,0,,,0,,,0,0
30000,2,2,2,38,0,0.3243333333,Always Duly,0,,,0,,,0,,,0,0
360000,2,2,1,48,1,0.0069444444,Always Duly,0,,,0,,,0,,,0,0
110000,2,1,2,31,0,0,Deteriorati,1,,,0,,,0,,,0,0
180000,2,1,1,31,0,0.9970055556,Volatile,1,,,0,,,0,,,0,0
220000,2,2,2,34,0,0.4369136364,Always Duly,0,,,0,,,0,,,0,0
190000,2,2,2,34,0,0.4786578947,Always Duly,0,,,0,,,0,,,0,0
150000,2,4,2,29,0,0.1526066667,Always Duly,0,,,0,,,0,,,0,0
350000,2,2,1,38,0,0.2283628571,Always Duly,0,,,0,,,0,,,0,0
240000,2,2,1,47,0,0.542775,Always Duly,0,,,0,,,0,,,0,0
230000,2,2,2,30,0,0.3090826087,Always Duly,0,,,0,,,0,,,0,0
500000,2,1,1,29,0,0.013774,Always Duly,2,,,0,,,0,,,0,0
160000,2,2,1,30,0,0.2107,Volatile,2,,,0,,,0,,,0,0
290000,2,1,2,30,0,0.143537931,Always Duly,2,,,0,,,0,,,0,0
50000,1,2,2,30,0,0.987,Always Duly,1,,,0,,,0,,,0,0
270000,2,1,2,30,1,0.6843,Deteriorati,1,,,0,Structuring Alert,3,1,,,0,1
260000,2,2,2,30,0,0.0225384615,Always Duly,2,,,0,,,0,,,0,0
180000,2,3,1,31,0,0.1742777778,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,2,32,0,0.011,Always Duly,0,,,0,,,0,,,0,0
50000,2,5,1,33,0,0.86536,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,34,1,0.98102,Deteriorati,2,,,0,,,0,Sleeper Alert,0.95986,1,1
80000,2,1,1,37,1,0.3461875,Always Duly,2,,,0,,,0,,,0,0
250000,2,2,1,37,0,0.936884,Always Duly,1,,,0,,,0,,,0,0
80000,2,2,1,45,0,1.026875,Always Duly,1,,,0,,,0,,,0,0
160000,2,2,1,37,0,0.14304375,Always Duly,0,,,0,,,0,,,0,0
30000,2,2,2,42,0,1.0262333333,Always Duly,1,,,0,,,0,,,0,0
100000,2,2,1,44,0,0.06059,Always Duly,0,,,0,,,0,,,0,0
100000,2,2,1,46,0,0.00766,Deteriorati,1,,,0,,,0,,,0,0
130000,2,2,1,45,0,0.0152307692,Volatile,2,,,0,,,0,,,0,0
80000,2,2,1,35,0,1.0352,Always Duly,1,,,0,,,0,,,0,0
170000,2,1,1,41,0,0.6156117647,Always Duly,0,,,0,,,0,,,0,0
280000,2,1,1,42,0,0.0229464286,Always Duly,2,,,0,,,0,,,0,0
500000,2,3,1,44,1,0.672146,Volatile,1,,,0,,,0,,,0,0
300000,2,2,2,41,0,0.1463633333,Always Duly,0,,,0,,,0,,,0,0
310000,2,2,1,42,0,0.0699741935,Volatile,0,,,0,,,0,,,0,0
120000,2,1,2,29,0,0.0894166667,Volatile,2,,,0,,,0,,,0,0
50000,2,3,1,49,1,1.028,Deteriorati,2,,,0,,,0,Sleeper Alert,0.96594,1,1
340000,2,4,2,29,0,0.7724147059,Always Duly,2,,,0,,,0,,,0,0
90000,2,1,2,31,0,0.9252777778,Always Dela,3,Bust-Out Alert,3,1,,,0,,,0,1
60000,2,1,2,32,1,0.3589,Volatile,1,,,0,,,0,,,0,0
380000,2,1,2,29,0,1.0131026316,Always Duly,1,,,0,,,0,,,0,0
200000,2,1,2,29,0,0.02909,Always Duly,0,,,0,,,0,,,0,0
460000,2,1,2,29,0,0.3715086957,Always Duly,0,,,0,,,0,,,0,0
300000,2,2,1,30,0,0.0364666667,Volatile,0,,,0,,,0,,,0,0
360000,2,1,2,30,0,0.0180583333,Always Duly,0,,,0,,,0,,,0,0
120000,2,2,1,30,0,0.2435416667,Always Duly,0,,,0,,,0,,,0,0
500000,2,2,1,31,0,0.089176,Volatile,1,,,0,,,0,,,0,0
210000,2,1,1,33,1,0.9516714286,Always Duly,1,,,0,,,0,,,0,0
180000,2,2,1,33,1,0.7172111111,Always Dela,1,,,0,Structuring Alert,3,1,,,0,1
200000,2,2,1,32,0,0.26841,Always Duly,0,,,0,,,0,,,0,0
240000,2,2,1,32,0,0.05,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,32,0,0.413,Always Duly,0,,,0,,,0,,,0,0
240000,2,1,2,32,0,0.37495,Always Duly,2,,,0,,,0,,,0,0
160000,2,3,1,33,1,0.014775,Volatile,2,,,0,,,0,,,0,0
150000,2,1,2,33,0,0.07686,Always Duly,2,,,0,,,0,,,0,0
100000,2,1,2,33,0,0.0564,Volatile,2,,,0,,,0,,,0,0
50000,2,2,2,33,0,0.99266,Volatile,2,,,0,,,0,,,0,0
180000,2,1,2,33,0,0.2690888889,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,33,1,0.5165,Volatile,1,,,0,,,0,,,0,0
20000,2,3,3,44,1,1.03855,Volatile,1,,,0,,,0,,,0,0
120000,2,2,2,39,0,0.0229416667,Volatile,0,,,0,,,0,,,0,0
320000,2,1,2,44,0,0.4487125,Always Duly,0,,,0,,,0,,,0,0
370000,2,2,1,36,0,0.5929351351,Always Duly,0,,,0,,,0,,,0,0
210000,2,2,2,37,0,0.276447619,Always Duly,0,,,0,,,0,,,0,0
220000,2,3,2,40,0,0.8960863636,Volatile,0,,,0,,,0,,,0,0
220000,2,2,2,41,0,0.6033045455,Always Duly,0,,,0,,,0,,,0,0
210000,2,3,2,36,0,2.0024857143,Deteriorati,4,,,0,,,0,,,0,0
200000,2,2,1,34,0,0.04727,Always Duly,0,,,0,,,0,,,0,0
